TERM	SYMBOL	CATEGORY	LIST
Apelin	RAF1		Manuela
cAMP	RAF1		Manuela
cGMP-PKG	RAF1		Manuela
Chemokine	RAF1		Manuela
ErbB	RAF1		Manuela
Estrogen	RAF1		Manuela
FoxO	RAF1		Manuela
Insulin	RAF1		Manuela
JAK-STAT	RAF1		Manuela
MAPK	RAF1		Manuela
mTOR	RAF1		Manuela
Phospholipase D	RAF1		Manuela
PI3K-Akt	RAF1		Manuela
Rap1	RAF1		Manuela
Ras	RAF1		Manuela
Sphingolipid	RAF1		Manuela
Thyroid hormone	RAF1		Manuela
VEGF	RAF1		Manuela
FoxO	RAG1		Manuela
FoxO	RAG2		Manuela
Phospholipase D	RALA		Manuela
Rap1	RALA		Manuela
Ras	RALA		Manuela
Phospholipase D	RALB		Manuela
Rap1	RALB		Manuela
Ras	RALB		Manuela
Ras	RALBP1		Manuela
Phospholipase D	RALGDS		Manuela
Rap1	RALGDS		Manuela
Ras	RALGDS		Manuela
cAMP	RAP1A		Manuela
Chemokine	RAP1A		Manuela
MAPK	RAP1A		Manuela
Rap1	RAP1A		Manuela
Ras	RAP1A		Manuela
cAMP	RAP1B		Manuela
Chemokine	RAP1B		Manuela
MAPK	RAP1B		Manuela
Rap1	RAP1B		Manuela
Ras	RAP1B		Manuela
Rap1	RAP1GAP		Manuela
Insulin	RAPGEF1		Manuela
Rap1	RAPGEF1		Manuela
MAPK	RAPGEF2		Manuela
Rap1	RAPGEF2		Manuela
cAMP	RAPGEF3		Manuela
Phospholipase D	RAPGEF3		Manuela
Rap1	RAPGEF3		Manuela
cAMP	RAPGEF4		Manuela
Phospholipase D	RAPGEF4		Manuela
Rap1	RAPGEF4		Manuela
Rap1	RAPGEF5		Manuela
Ras	RAPGEF5		Manuela
Rap1	RAPGEF6		Manuela
Estrogen	RARA		Manuela
MAPK	RASA1		Manuela
Ras	RASA1		Manuela
MAPK	RASA2		Manuela
Ras	RASA2		Manuela
Ras	RASA3		Manuela
Ras	RASA4		Manuela
Ras	RASA4B		Manuela
Ras	RASAL1		Manuela
Ras	RASAL2		Manuela
Ras	RASAL3		Manuela
MAPK	RASGRF1		Manuela
Ras	RASGRF1		Manuela
MAPK	RASGRF2		Manuela
Ras	RASGRF2		Manuela
MAPK	RASGRP1		Manuela
Ras	RASGRP1		Manuela
Chemokine	RASGRP2		Manuela
MAPK	RASGRP2		Manuela
Rap1	RASGRP2		Manuela
Ras	RASGRP2		Manuela
MAPK	RASGRP3		Manuela
Rap1	RASGRP3		Manuela
Ras	RASGRP3		Manuela
MAPK	RASGRP4		Manuela
Ras	RASGRP4		Manuela
Hippo	RASSF1		Manuela
Ras	RASSF1		Manuela
Rap1	RASSF5		Manuela
Ras	RASSF5		Manuela
Hippo	RASSF6		Manuela
Cell cycle	RB1		Manuela
Cell cycle	RBL1		Manuela
TGF-beta	RBL1		Manuela
Cell cycle	RBL2		Manuela
FoxO	RBL2		Manuela
PI3K-Akt	RBL2		Manuela
Notch	RBPJ		Manuela
Notch	RBPJL		Manuela
Cell cycle	RBX1		Manuela
HIF-1	RBX1		Manuela
TGF-beta	RBX1		Manuela
Wnt	RBX1		Manuela
Thyroid hormone	RCAN1		Manuela
Thyroid hormone	RCAN2		Manuela
p53	RCHY1		Manuela
Ras	REL		Manuela
cAMP	RELA		Manuela
Chemokine	RELA		Manuela
HIF-1	RELA		Manuela
MAPK	RELA		Manuela
NF-kappa B	RELA		Manuela
PI3K-Akt	RELA		Manuela
Ras	RELA		Manuela
Sphingolipid	RELA		Manuela
TNF	RELA		Manuela
MAPK	RELB		Manuela
NF-kappa B	RELB		Manuela
PI3K-Akt	RELN		Manuela
Cytokine-cytokine receptor interaction	RELT		Manuela
Fanconi anemia	REV1		Manuela
Fanconi anemia	REV3L		Manuela
Notch	RFNG		Manuela
Ras	RGL1		Manuela
Ras	RGL2		Manuela
Rap1	RGS14		Manuela
cGMP-PKG	RGS2		Manuela
AMPK	RHEB		Manuela
Insulin	RHEB		Manuela
mTOR	RHEB		Manuela
Phospholipase D	RHEB		Manuela
PI3K-Akt	RHEB		Manuela
Thyroid hormone	RHEB		Manuela
cAMP	RHOA		Manuela
cGMP-PKG	RHOA		Manuela
Chemokine	RHOA		Manuela
mTOR	RHOA		Manuela
Phospholipase D	RHOA		Manuela
Rap1	RHOA		Manuela
Ras	RHOA		Manuela
Sphingolipid	RHOA		Manuela
TGF-beta	RHOA		Manuela
Wnt	RHOA		Manuela
Insulin	RHOQ		Manuela
mTOR	RICTOR		Manuela
Ras	RIN1		Manuela
NF-kappa B	RIPK1		Manuela
TNF	RIPK1		Manuela
TNF	RIPK3		Manuela
Fanconi anemia	RMI1		Manuela
Fanconi anemia	RMI2		Manuela
mTOR	RNF152		Manuela
cAMP	ROCK1		Manuela
cGMP-PKG	ROCK1		Manuela
Chemokine	ROCK1		Manuela
Sphingolipid	ROCK1		Manuela
TGF-beta	ROCK1		Manuela
cAMP	ROCK2		Manuela
cGMP-PKG	ROCK2		Manuela
Chemokine	ROCK2		Manuela
Sphingolipid	ROCK2		Manuela
Wnt	ROCK2		Manuela
Fanconi anemia	RPA1		Manuela
Fanconi anemia	RPA2		Manuela
Fanconi anemia	RPA3		Manuela
Fanconi anemia	RPA4		Manuela
p53	RPRM		Manuela
Apelin	RPS6		Manuela
HIF-1	RPS6		Manuela
Insulin	RPS6		Manuela
mTOR	RPS6		Manuela
PI3K-Akt	RPS6		Manuela
MAPK	RPS6KA1		Manuela
mTOR	RPS6KA1		Manuela
MAPK	RPS6KA2		Manuela
mTOR	RPS6KA2		Manuela
MAPK	RPS6KA3		Manuela
mTOR	RPS6KA3		Manuela
MAPK	RPS6KA4		Manuela
TNF	RPS6KA4		Manuela
MAPK	RPS6KA5		Manuela
TNF	RPS6KA5		Manuela
MAPK	RPS6KA6		Manuela
mTOR	RPS6KA6		Manuela
AMPK	RPS6KB1		Manuela
Apelin	RPS6KB1		Manuela
ErbB	RPS6KB1		Manuela
HIF-1	RPS6KB1		Manuela
Insulin	RPS6KB1		Manuela
mTOR	RPS6KB1		Manuela
PI3K-Akt	RPS6KB1		Manuela
TGF-beta	RPS6KB1		Manuela
AMPK	RPS6KB2		Manuela
Apelin	RPS6KB2		Manuela
ErbB	RPS6KB2		Manuela
HIF-1	RPS6KB2		Manuela
Insulin	RPS6KB2		Manuela
mTOR	RPS6KB2		Manuela
PI3K-Akt	RPS6KB2		Manuela
TGF-beta	RPS6KB2		Manuela
AMPK	RPTOR		Manuela
Insulin	RPTOR		Manuela
mTOR	RPTOR		Manuela
PI3K-Akt	RPTOR		Manuela
mTOR	RRAGA		Manuela
mTOR	RRAGB		Manuela
mTOR	RRAGC		Manuela
mTOR	RRAGD		Manuela
Apelin	RRAS		Manuela
cAMP	RRAS		Manuela
MAPK	RRAS		Manuela
Phospholipase D	RRAS		Manuela
Rap1	RRAS		Manuela
Ras	RRAS		Manuela
Apelin	RRAS2		Manuela
cAMP	RRAS2		Manuela
MAPK	RRAS2		Manuela
Phospholipase D	RRAS2		Manuela
Ras	RRAS2		Manuela
p53	RRM2		Manuela
p53	RRM2B		Manuela
Wnt	RUVBL1		Manuela
PI3K-Akt	RXRA		Manuela
PPAR	RXRA		Manuela
Thyroid hormone	RXRA		Manuela
PPAR	RXRB		Manuela
Thyroid hormone	RXRB		Manuela
PPAR	RXRG		Manuela
Thyroid hormone	RXRG		Manuela
Apelin	RYR1		Manuela
Calcium	RYR1		Manuela
Apelin	RYR2		Manuela
Calcium	RYR2		Manuela
cAMP	RYR2		Manuela
Apelin	RYR3		Manuela
Calcium	RYR3		Manuela
FoxO	S1PR1		Manuela
Sphingolipid	S1PR1		Manuela
Sphingolipid	S1PR2		Manuela
Sphingolipid	S1PR3		Manuela
FoxO	S1PR4		Manuela
Sphingolipid	S1PR4		Manuela
Sphingolipid	S1PR5		Manuela
Phosphatidylinositol signaling system	SACM1L		Manuela
Hippo	SAV1		Manuela
AMPK	SCD		Manuela
PPAR	SCD		Manuela
AMPK	SCD5		Manuela
PPAR	SCD5		Manuela
PPAR	SCP2		Manuela
Hippo	SCRIB		Manuela
mTOR	SEC13		Manuela
mTOR	SEH1L		Manuela
TNF	SELE		Manuela
Wnt	SENP2		Manuela
p53	SERPINB5		Manuela
Apelin	SERPINE1		Manuela
HIF-1	SERPINE1		Manuela
Hippo	SERPINE1		Manuela
p53	SERPINE1		Manuela
Wnt	SERPINF1		Manuela
p53	SESN1		Manuela
mTOR	SESN2		Manuela
p53	SESN2		Manuela
p53	SESN3		Manuela
FoxO	SETD7		Manuela
Cell cycle	SFN		Manuela
p53	SFN		Manuela
Wnt	SFRP1		Manuela
Wnt	SFRP2		Manuela
Wnt	SFRP4		Manuela
Wnt	SFRP5		Manuela
FoxO	SGK1		Manuela
mTOR	SGK1		Manuela
PI3K-Akt	SGK1		Manuela
FoxO	SGK2		Manuela
PI3K-Akt	SGK2		Manuela
FoxO	SGK3		Manuela
PI3K-Akt	SGK3		Manuela
Sphingolipid	SGMS1		Manuela
Sphingolipid	SGMS2		Manuela
Sphingolipid	SGPL1		Manuela
Sphingolipid	SGPP1		Manuela
Sphingolipid	SGPP2		Manuela
Insulin	SH2B2		Manuela
VEGF	SH2D2A		Manuela
Chemokine	SHC1		Manuela
ErbB	SHC1		Manuela
Estrogen	SHC1		Manuela
Insulin	SHC1		Manuela
Phospholipase D	SHC1		Manuela
Ras	SHC1		Manuela
Chemokine	SHC2		Manuela
ErbB	SHC2		Manuela
Estrogen	SHC2		Manuela
Insulin	SHC2		Manuela
Phospholipase D	SHC2		Manuela
Ras	SHC2		Manuela
VEGF	SHC2		Manuela
Chemokine	SHC3		Manuela
ErbB	SHC3		Manuela
Estrogen	SHC3		Manuela
Insulin	SHC3		Manuela
Phospholipase D	SHC3		Manuela
Ras	SHC3		Manuela
Chemokine	SHC4		Manuela
ErbB	SHC4		Manuela
Estrogen	SHC4		Manuela
Insulin	SHC4		Manuela
Phospholipase D	SHC4		Manuela
Ras	SHC4		Manuela
Hedgehog	SHH		Manuela
p53	SHISA5		Manuela
Ras	SHOC2		Manuela
p53	SIAH1		Manuela
Wnt	SIAH1		Manuela
Thyroid hormone	SIN3A		Manuela
Rap1	SIPA1		Manuela
Rap1	SIPA1L1		Manuela
Rap1	SIPA1L2		Manuela
Rap1	SIPA1L3		Manuela
AMPK	SIRT1		Manuela
FoxO	SIRT1		Manuela
p53	SIVA1		Manuela
Rap1	SKAP1		Manuela
Cell cycle	SKP1		Manuela
TGF-beta	SKP1		Manuela
Wnt	SKP1		Manuela
Cell cycle	SKP2		Manuela
FoxO	SKP2		Manuela
mTOR	SKP2		Manuela
Thyroid hormone	SLC16A10		Manuela
Thyroid hormone	SLC16A2		Manuela
Calcium	SLC25A31		Manuela
cGMP-PKG	SLC25A31		Manuela
Calcium	SLC25A4		Manuela
cGMP-PKG	SLC25A4		Manuela
Calcium	SLC25A5		Manuela
cGMP-PKG	SLC25A5		Manuela
Calcium	SLC25A6		Manuela
cGMP-PKG	SLC25A6		Manuela
PPAR	SLC27A1		Manuela
PPAR	SLC27A2		Manuela
PPAR	SLC27A4		Manuela
PPAR	SLC27A5		Manuela
PPAR	SLC27A6		Manuela
HIF-1	SLC2A1		Manuela
Thyroid hormone	SLC2A1		Manuela
AMPK	SLC2A4		Manuela
FoxO	SLC2A4		Manuela
Insulin	SLC2A4		Manuela
mTOR	SLC38A9		Manuela
mTOR	SLC3A2		Manuela
mTOR	SLC7A5		Manuela
Apelin	SLC8A1		Manuela
Calcium	SLC8A1		Manuela
cGMP-PKG	SLC8A1		Manuela
Apelin	SLC8A2		Manuela
Calcium	SLC8A2		Manuela
cGMP-PKG	SLC8A2		Manuela
Apelin	SLC8A3		Manuela
Calcium	SLC8A3		Manuela
cGMP-PKG	SLC8A3		Manuela
Apelin	SLC9A1		Manuela
cAMP	SLC9A1		Manuela
Thyroid hormone	SLC9A1		Manuela
Thyroid hormone	SLCO1C1		Manuela
Fanconi anemia	SLX1A		Manuela
Fanconi anemia	SLX1B		Manuela
Fanconi anemia	SLX4		Manuela
Hippo	SMAD1		Manuela
TGF-beta	SMAD1		Manuela
Apelin	SMAD2		Manuela
Cell cycle	SMAD2		Manuela
FoxO	SMAD2		Manuela
Hippo	SMAD2		Manuela
TGF-beta	SMAD2		Manuela
Apelin	SMAD3		Manuela
Cell cycle	SMAD3		Manuela
FoxO	SMAD3		Manuela
Hippo	SMAD3		Manuela
TGF-beta	SMAD3		Manuela
Wnt	SMAD3		Manuela
Apelin	SMAD4		Manuela
Cell cycle	SMAD4		Manuela
FoxO	SMAD4		Manuela
Hippo	SMAD4		Manuela
TGF-beta	SMAD4		Manuela
Wnt	SMAD4		Manuela
TGF-beta	SMAD5		Manuela
TGF-beta	SMAD6		Manuela
Hippo	SMAD7		Manuela
TGF-beta	SMAD7		Manuela
TGF-beta	SMAD9		Manuela
Cell cycle	SMC1A		Manuela
Cell cycle	SMC1B		Manuela
Cell cycle	SMC3		Manuela
Hedgehog	SMO		Manuela
Sphingolipid	SMPD1		Manuela
Sphingolipid	SMPD2		Manuela
Hedgehog	SMURF1		Manuela
TGF-beta	SMURF1		Manuela
Hedgehog	SMURF2		Manuela
TGF-beta	SMURF2		Manuela
Hippo	SNAI2		Manuela
Notch	SNW1		Manuela
Insulin	SOCS1		Manuela
JAK-STAT	SOCS1		Manuela
Insulin	SOCS2		Manuela
JAK-STAT	SOCS2		Manuela
Insulin	SOCS3		Manuela
JAK-STAT	SOCS3		Manuela
TNF	SOCS3		Manuela
Insulin	SOCS4		Manuela
JAK-STAT	SOCS4		Manuela
JAK-STAT	SOCS5		Manuela
JAK-STAT	SOCS6		Manuela
JAK-STAT	SOCS7		Manuela
FoxO	SOD2		Manuela
Insulin	SORBS1		Manuela
PPAR	SORBS1		Manuela
Chemokine	SOS1		Manuela
ErbB	SOS1		Manuela
Estrogen	SOS1		Manuela
FoxO	SOS1		Manuela
Insulin	SOS1		Manuela
JAK-STAT	SOS1		Manuela
MAPK	SOS1		Manuela
mTOR	SOS1		Manuela
Phospholipase D	SOS1		Manuela
PI3K-Akt	SOS1		Manuela
Ras	SOS1		Manuela
Chemokine	SOS2		Manuela
ErbB	SOS2		Manuela
Estrogen	SOS2		Manuela
FoxO	SOS2		Manuela
Insulin	SOS2		Manuela
JAK-STAT	SOS2		Manuela
MAPK	SOS2		Manuela
mTOR	SOS2		Manuela
Phospholipase D	SOS2		Manuela
PI3K-Akt	SOS2		Manuela
Ras	SOS2		Manuela
Wnt	SOST		Manuela
Wnt	SOX17		Manuela
Hippo	SOX2		Manuela
cAMP	SOX9		Manuela
Estrogen	SP1		Manuela
TGF-beta	SP1		Manuela
Apelin	SPHK1		Manuela
Calcium	SPHK1		Manuela
Phospholipase D	SPHK1		Manuela
Sphingolipid	SPHK1		Manuela
VEGF	SPHK1		Manuela
Apelin	SPHK2		Manuela
Calcium	SPHK2		Manuela
Phospholipase D	SPHK2		Manuela
Sphingolipid	SPHK2		Manuela
VEGF	SPHK2		Manuela
Hedgehog	SPOP		Manuela
Hedgehog	SPOPL		Manuela
Apelin	SPP1		Manuela
PI3K-Akt	SPP1		Manuela
Sphingolipid	SPTLC1		Manuela
Sphingolipid	SPTLC2		Manuela
Sphingolipid	SPTLC3		Manuela
Chemokine	SRC		Manuela
ErbB	SRC		Manuela
Estrogen	SRC		Manuela
Rap1	SRC		Manuela
Thyroid hormone	SRC		Manuela
VEGF	SRC		Manuela
AMPK	SREBF1		Manuela
Insulin	SREBF1		Manuela
cGMP-PKG	SRF		Manuela
MAPK	SRF		Manuela
cAMP	SSTR1		Manuela
cAMP	SSTR2		Manuela
cAMP	SSTR5		Manuela
Cell cycle	STAG1		Manuela
Cell cycle	STAG2		Manuela
JAK-STAT	STAM		Manuela
JAK-STAT	STAM2		Manuela
Chemokine	STAT1		Manuela
JAK-STAT	STAT1		Manuela
Thyroid hormone	STAT1		Manuela
Chemokine	STAT2		Manuela
JAK-STAT	STAT2		Manuela
Chemokine	STAT3		Manuela
FoxO	STAT3		Manuela
HIF-1	STAT3		Manuela
JAK-STAT	STAT3		Manuela
JAK-STAT	STAT4		Manuela
ErbB	STAT5A		Manuela
JAK-STAT	STAT5A		Manuela
Chemokine	STAT5B		Manuela
ErbB	STAT5B		Manuela
JAK-STAT	STAT5B		Manuela
JAK-STAT	STAT6		Manuela
p53	STEAP3		Manuela
Calcium	STIM1		Manuela
Calcium	STIM2		Manuela
AMPK	STK11		Manuela
FoxO	STK11		Manuela
mTOR	STK11		Manuela
PI3K-Akt	STK11		Manuela
Hippo	STK3		Manuela
MAPK	STK3		Manuela
FoxO	STK4		Manuela
MAPK	STK4		Manuela
Ras	STK4		Manuela
MAPK	STMN1		Manuela
AMPK	STRADA		Manuela
mTOR	STRADA		Manuela
AMPK	STRADB		Manuela
mTOR	STRADB		Manuela
cAMP	SUCNR1		Manuela
Hedgehog	SUFU		Manuela
NF-kappa B	SYK		Manuela
Phospholipase D	SYK		Manuela
PI3K-Akt	SYK		Manuela
Ras	SYNGAP1		Manuela
Phosphatidylinositol signaling system	SYNJ1		Manuela
Phosphatidylinositol signaling system	SYNJ2		Manuela
MAPK	TAB1		Manuela
NF-kappa B	TAB1		Manuela
TNF	TAB1		Manuela
MAPK	TAB2		Manuela
NF-kappa B	TAB2		Manuela
TNF	TAB2		Manuela
NF-kappa B	TAB3		Manuela
TNF	TAB3		Manuela
Calcium	TACR1		Manuela
Calcium	TACR2		Manuela
Calcium	TACR3		Manuela
MAPK	TAOK1		Manuela
MAPK	TAOK2		Manuela
MAPK	TAOK3		Manuela
AMPK	TBC1D1		Manuela
Thyroid hormone	TBC1D4		Manuela
mTOR	TBC1D7		Manuela
Ras	TBK1		Manuela
Wnt	TBL1X		Manuela
Wnt	TBL1XR1		Manuela
Wnt	TBL1Y		Manuela
Calcium	TBXA2R		Manuela
Hippo	TCF7		Manuela
Wnt	TCF7		Manuela
Hippo	TCF7L1		Manuela
Wnt	TCF7L1		Manuela
Hippo	TCF7L2		Manuela
Wnt	TCF7L2		Manuela
PI3K-Akt	TCL1A		Manuela
PI3K-Akt	TCL1B		Manuela
Hippo	TEAD1		Manuela
Hippo	TEAD2		Manuela
Hippo	TEAD3		Manuela
Hippo	TEAD4		Manuela
HIF-1	TEK		Manuela
MAPK	TEK		Manuela
PI3K-Akt	TEK		Manuela
Rap1	TEK		Manuela
Ras	TEK		Manuela
Fanconi anemia	TELO2		Manuela
mTOR	TELO2		Manuela
HIF-1	TF		Manuela
Apelin	TFAM		Manuela
Cell cycle	TFDP1		Manuela
TGF-beta	TFDP1		Manuela
Cell cycle	TFDP2		Manuela
Estrogen	TFF1		Manuela
HIF-1	TFRC		Manuela
ErbB	TGFA		Manuela
Estrogen	TGFA		Manuela
MAPK	TGFA		Manuela
PI3K-Akt	TGFA		Manuela
Ras	TGFA		Manuela
Cell cycle	TGFB1		Manuela
Cytokine-cytokine receptor interaction	TGFB1		Manuela
FoxO	TGFB1		Manuela
Hippo	TGFB1		Manuela
MAPK	TGFB1		Manuela
TGF-beta	TGFB1		Manuela
Cell cycle	TGFB2		Manuela
Cytokine-cytokine receptor interaction	TGFB2		Manuela
FoxO	TGFB2		Manuela
Hippo	TGFB2		Manuela
MAPK	TGFB2		Manuela
TGF-beta	TGFB2		Manuela
Cell cycle	TGFB3		Manuela
Cytokine-cytokine receptor interaction	TGFB3		Manuela
FoxO	TGFB3		Manuela
Hippo	TGFB3		Manuela
MAPK	TGFB3		Manuela
TGF-beta	TGFB3		Manuela
Apelin	TGFBR1		Manuela
Cytokine-cytokine receptor interaction	TGFBR1		Manuela
FoxO	TGFBR1		Manuela
Hippo	TGFBR1		Manuela
MAPK	TGFBR1		Manuela
TGF-beta	TGFBR1		Manuela
Cytokine-cytokine receptor interaction	TGFBR2		Manuela
FoxO	TGFBR2		Manuela
Hippo	TGFBR2		Manuela
MAPK	TGFBR2		Manuela
TGF-beta	TGFBR2		Manuela
TGF-beta	TGIF1		Manuela
TGF-beta	TGIF2		Manuela
p53	THBS1		Manuela
PI3K-Akt	THBS1		Manuela
Rap1	THBS1		Manuela
TGF-beta	THBS1		Manuela
PI3K-Akt	THBS2		Manuela
PI3K-Akt	THBS3		Manuela
PI3K-Akt	THBS4		Manuela
PI3K-Akt	THEM4		Manuela
Cytokine-cytokine receptor interaction	THPO		Manuela
JAK-STAT	THPO		Manuela
Thyroid hormone	THRA		Manuela
Thyroid hormone	THRB		Manuela
cAMP	TIAM1		Manuela
Chemokine	TIAM1		Manuela
Rap1	TIAM1		Manuela
Ras	TIAM1		Manuela
NF-kappa B	TICAM1		Manuela
NF-kappa B	TICAM2		Manuela
HIF-1	TIMP1		Manuela
NF-kappa B	TIRAP		Manuela
Rap1	TLN1		Manuela
Rap1	TLN2		Manuela
PI3K-Akt	TLR2		Manuela
HIF-1	TLR4		Manuela
NF-kappa B	TLR4		Manuela
PI3K-Akt	TLR4		Manuela
PI3K-Akt	TNC		Manuela
Cytokine-cytokine receptor interaction	TNF		Manuela
MAPK	TNF		Manuela
mTOR	TNF		Manuela
NF-kappa B	TNF		Manuela
Sphingolipid	TNF		Manuela
TGF-beta	TNF		Manuela
TNF	TNF		Manuela
NF-kappa B	TNFAIP3		Manuela
TNF	TNFAIP3		Manuela
Cytokine-cytokine receptor interaction	TNFRSF10A		Manuela
Cytokine-cytokine receptor interaction	TNFRSF10B		Manuela
p53	TNFRSF10B		Manuela
Cytokine-cytokine receptor interaction	TNFRSF10C		Manuela
Cytokine-cytokine receptor interaction	TNFRSF10D		Manuela
Cytokine-cytokine receptor interaction	TNFRSF11A		Manuela
NF-kappa B	TNFRSF11A		Manuela
Cytokine-cytokine receptor interaction	TNFRSF11B		Manuela
Cytokine-cytokine receptor interaction	TNFRSF12A		Manuela
Cytokine-cytokine receptor interaction	TNFRSF13B		Manuela
Cytokine-cytokine receptor interaction	TNFRSF13C		Manuela
NF-kappa B	TNFRSF13C		Manuela
Cytokine-cytokine receptor interaction	TNFRSF14		Manuela
Cytokine-cytokine receptor interaction	TNFRSF17		Manuela
Cytokine-cytokine receptor interaction	TNFRSF18		Manuela
Cytokine-cytokine receptor interaction	TNFRSF19		Manuela
Cytokine-cytokine receptor interaction	TNFRSF1A		Manuela
MAPK	TNFRSF1A		Manuela
mTOR	TNFRSF1A		Manuela
NF-kappa B	TNFRSF1A		Manuela
Sphingolipid	TNFRSF1A		Manuela
TNF	TNFRSF1A		Manuela
Cytokine-cytokine receptor interaction	TNFRSF1B		Manuela
TNF	TNFRSF1B		Manuela
Cytokine-cytokine receptor interaction	TNFRSF21		Manuela
Cytokine-cytokine receptor interaction	TNFRSF25		Manuela
Cytokine-cytokine receptor interaction	TNFRSF4		Manuela
Cytokine-cytokine receptor interaction	TNFRSF6B		Manuela
Cytokine-cytokine receptor interaction	TNFRSF8		Manuela
Cytokine-cytokine receptor interaction	TNFRSF9		Manuela
Cytokine-cytokine receptor interaction	TNFSF10		Manuela
FoxO	TNFSF10		Manuela
Cytokine-cytokine receptor interaction	TNFSF11		Manuela
NF-kappa B	TNFSF11		Manuela
Cytokine-cytokine receptor interaction	TNFSF12		Manuela
Cytokine-cytokine receptor interaction	TNFSF13		Manuela
Cytokine-cytokine receptor interaction	TNFSF13B		Manuela
NF-kappa B	TNFSF13B		Manuela
Cytokine-cytokine receptor interaction	TNFSF14		Manuela
NF-kappa B	TNFSF14		Manuela
Cytokine-cytokine receptor interaction	TNFSF15		Manuela
Cytokine-cytokine receptor interaction	TNFSF18		Manuela
Cytokine-cytokine receptor interaction	TNFSF4		Manuela
Cytokine-cytokine receptor interaction	TNFSF8		Manuela
Cytokine-cytokine receptor interaction	TNFSF9		Manuela
PI3K-Akt	TNN		Manuela
Calcium	TNNC1		Manuela
Calcium	TNNC2		Manuela
cAMP	TNNI3		Manuela
PI3K-Akt	TNR		Manuela
PI3K-Akt	TNXB		Manuela
Fanconi anemia	TOP3A		Manuela
Fanconi anemia	TOP3B		Manuela
Cell cycle	TP53		Manuela
MAPK	TP53		Manuela
p53	TP53		Manuela
PI3K-Akt	TP53		Manuela
Sphingolipid	TP53		Manuela
Thyroid hormone	TP53		Manuela
Wnt	TP53		Manuela
p53	TP53AIP1		Manuela
Hippo	TP53BP2		Manuela
p53	TP53I3		Manuela
Hippo	TP73		Manuela
p53	TP73		Manuela
FoxO	TPTEP2-CSNK1E		Manuela
Hedgehog	TPTEP2-CSNK1E		Manuela
Hippo	TPTEP2-CSNK1E		Manuela
Wnt	TPTEP2-CSNK1E		Manuela
MAPK	TRADD		Manuela
NF-kappa B	TRADD		Manuela
Sphingolipid	TRADD		Manuela
TNF	TRADD		Manuela
NF-kappa B	TRAF1		Manuela
TNF	TRAF1		Manuela
MAPK	TRAF2		Manuela
NF-kappa B	TRAF2		Manuela
Sphingolipid	TRAF2		Manuela
TNF	TRAF2		Manuela
NF-kappa B	TRAF3		Manuela
TNF	TRAF3		Manuela
NF-kappa B	TRAF5		Manuela
TNF	TRAF5		Manuela
MAPK	TRAF6		Manuela
NF-kappa B	TRAF6		Manuela
Calcium	TRHR		Manuela
NF-kappa B	TRIM25		Manuela
Insulin	TRIP10		Manuela
cGMP-PKG	TRPC6		Manuela
AMPK	TSC1		Manuela
Insulin	TSC1		Manuela
mTOR	TSC1		Manuela
Phospholipase D	TSC1		Manuela
PI3K-Akt	TSC1		Manuela
AMPK	TSC2		Manuela
Insulin	TSC2		Manuela
mTOR	TSC2		Manuela
p53	TSC2		Manuela
Phospholipase D	TSC2		Manuela
PI3K-Akt	TSC2		Manuela
Thyroid hormone	TSC2		Manuela
cAMP	TSHR		Manuela
Cytokine-cytokine receptor interaction	TSLP		Manuela
JAK-STAT	TSLP		Manuela
mTOR	TTI1		Manuela
Cell cycle	TTK		Manuela
JAK-STAT	TYK2		Manuela
PPAR	UBC		Manuela
NF-kappa B	UBE2I		Manuela
Fanconi anemia	UBE2T		Manuela
Apelin	UCP1		Manuela
PPAR	UCP1		Manuela
AMPK	ULK1		Manuela
mTOR	ULK1		Manuela
mTOR	ULK2		Manuela
Fanconi anemia	USP1		Manuela
FoxO	USP7		Manuela
Wnt	VANGL1		Manuela
Wnt	VANGL2		Manuela
cGMP-PKG	VASP		Manuela
Rap1	VASP		Manuela
cAMP	VAV1		Manuela
Chemokine	VAV1		Manuela
cAMP	VAV2		Manuela
Chemokine	VAV2		Manuela
Rap1	VAV2		Manuela
cAMP	VAV3		Manuela
Chemokine	VAV3		Manuela
NF-kappa B	VCAM1		Manuela
TNF	VCAM1		Manuela
Calcium	VDAC1		Manuela
cGMP-PKG	VDAC1		Manuela
Calcium	VDAC2		Manuela
cGMP-PKG	VDAC2		Manuela
Calcium	VDAC3		Manuela
cGMP-PKG	VDAC3		Manuela
HIF-1	VEGFA		Manuela
MAPK	VEGFA		Manuela
PI3K-Akt	VEGFA		Manuela
Rap1	VEGFA		Manuela
Ras	VEGFA		Manuela
VEGF	VEGFA		Manuela
MAPK	VEGFB		Manuela
PI3K-Akt	VEGFB		Manuela
Rap1	VEGFB		Manuela
Ras	VEGFB		Manuela
MAPK	VEGFC		Manuela
PI3K-Akt	VEGFC		Manuela
Rap1	VEGFC		Manuela
Ras	VEGFC		Manuela
TNF	VEGFC		Manuela
MAPK	VEGFD		Manuela
PI3K-Akt	VEGFD		Manuela
Rap1	VEGFD		Manuela
Ras	VEGFD		Manuela
HIF-1	VHL		Manuela
cAMP	VIPR2		Manuela
PI3K-Akt	VTN		Manuela
PI3K-Akt	VWF		Manuela
Chemokine	WAS		Manuela
Chemokine	WASL		Manuela
mTOR	WDR24		Manuela
Fanconi anemia	WDR48		Manuela
mTOR	WDR59		Manuela
Cell cycle	WEE1		Manuela
Cell cycle	WEE2		Manuela
