TERM	SYMBOL	CATEGORY	LIST
Stem/TA 1	HSPA1B	Epithelial	Markers
Stem/TA 1	H2AC11	Epithelial	Markers
Stem/TA 1	GADD45B	Epithelial	Markers
Stem/TA 1	BTG2	Epithelial	Markers
Stem/TA 1	RASD1	Epithelial	Markers
Stem/TA 1	POU3F1	Epithelial	Markers
Stem/TA 1	IER3	Epithelial	Markers
Stem/TA 1	AMD1	Epithelial	Markers
Stem/TA 1	CITED2	Epithelial	Markers
Stem/TA 1	CSKMT	Epithelial	Markers
Stem/TA 1	RHOB	Epithelial	Markers
Stem/TA 1	RPS19	Epithelial	Markers
Stem/TA 1	JUNB	Epithelial	Markers
Stem/TA 1	SELENBP1	Epithelial	Markers
Stem/TA 1	TCIM	Epithelial	Markers
Stem/TA 1	H2AC12	Epithelial	Markers
Stem/TA 1	POLR2A	Epithelial	Markers
Stem/TA 1	CA1	Epithelial	Markers
Stem/TA 1	FOSB	Epithelial	Markers
Stem/TA 1	ID4	Epithelial	Markers
Stem/TA 1	DNAJB1	Epithelial	Markers
Stem/TA 1	RPS18	Epithelial	Markers
Stem/TA 1	DDIT4	Epithelial	Markers
Stem/TA 1	H2BC9	Epithelial	Markers
Stem/TA 1	LINC01970	Epithelial	Markers
Stem/TA 1	H3-3B	Epithelial	Markers
Stem/TA 1	HSPA1A	Epithelial	Markers
Stem/TA 1	VEGFA	Epithelial	Markers
Stem/TA 1	ADIRF	Epithelial	Markers
Stem/TA 1	CDKN1C	Epithelial	Markers
Stem/TA 1	KCNQ1OT1	Epithelial	Markers
Stem/TA 1	PCK1	Epithelial	Markers
Stem/TA 1	H3C1	Epithelial	Markers
Stem/TA 1	RPS2	Epithelial	Markers
Stem/TA 1	RPL28	Epithelial	Markers
Stem/TA 1	RND3	Epithelial	Markers
Stem/TA 1	YME1L1	Epithelial	Markers
Stem/TA 1	ELOB	Epithelial	Markers
Stem/TA 1	RPL13A	Epithelial	Markers
Stem/TA 1	ELF3	Epithelial	Markers
Stem/TA 1	SRSF7	Epithelial	Markers
Stem/TA 1	HSPA2	Epithelial	Markers
Stem/TA 1	PMAIP1	Epithelial	Markers
Stem/TA 1	H2AX	Epithelial	Markers
Stem/TA 1	H1-4	Epithelial	Markers
Stem/TA 1	MED29	Epithelial	Markers
Stem/TA 1	TMEM238	Epithelial	Markers
Stem/TA 1	CBX4	Epithelial	Markers
Stem/TA 1	HSP90AA1	Epithelial	Markers
Stem/TA 1	HNRNPU	Epithelial	Markers
Stem/TA 1	CEBPD	Epithelial	Markers
Stem/TA 1	SNHG8	Epithelial	Markers
Stem/TA 1	H2BC7	Epithelial	Markers
Stem/TA 1	ARGLU1	Epithelial	Markers
Stem/TA 1	ID2	Epithelial	Markers
Stem/TA 1	SOCS3	Epithelial	Markers
Stem/TA 1	RPS9	Epithelial	Markers
Stem/TA 1	C6orf62	Epithelial	Markers
Stem/TA 1	RPL36	Epithelial	Markers
Stem/TA 1	H4C5	Epithelial	Markers
Stem/TA 1	GADD45G	Epithelial	Markers
Stem/TA 2	NXPE1	Epithelial	Markers
Stem/TA 2	NXPE4	Epithelial	Markers
Stem/TA 2	PRAC1	Epithelial	Markers
Stem/TA 2	PLCE1	Epithelial	Markers
Stem/TA 2	RARRES2	Epithelial	Markers
Stem/TA 2	LEFTY1	Epithelial	Markers
Stem/TA 3	CXCR4	Epithelial	Markers
Stem/TA 3	JCHAIN	Epithelial	Markers
Stem/TA 3	SRGN	Epithelial	Markers
Ent. Prog. 1	CA1	Epithelial	Markers
Ent. Prog. 1	SELENBP1	Epithelial	Markers
Ent. Prog. 1	CA2	Epithelial	Markers
Ent. Prog. 1	FABP1	Epithelial	Markers
Ent. Prog. 1	MT1M	Epithelial	Markers
Ent. Prog. 1	SLC26A2	Epithelial	Markers
Ent. Prog. 1	MT1G	Epithelial	Markers
Ent. Prog. 1	CKB	Epithelial	Markers
Ent. Prog. 1	PHGR1	Epithelial	Markers
Ent. Prog. 1	MT1X	Epithelial	Markers
Ent. Prog. 1	MT2A	Epithelial	Markers
Ent. Prog. 1	KRT19	Epithelial	Markers
Ent. Prog. 1	MT1E	Epithelial	Markers
Ent. Prog. 1	ADIRF	Epithelial	Markers
Ent. Prog. 1	UGT2B17	Epithelial	Markers
Ent. Prog. 1	PIGR	Epithelial	Markers
Ent. Prog. 1	HSD11B2	Epithelial	Markers
Ent. Prog. 1	CD24	Epithelial	Markers
Ent. Prog. 1	C10orf99	Epithelial	Markers
Ent. Prog. 1	SULT1B1	Epithelial	Markers
Ent. Prog. 1	LGALS4	Epithelial	Markers
Ent. Prog. 1	ETHE1	Epithelial	Markers
Ent. Prog. 1	MT1F	Epithelial	Markers
Ent. Prog. 1	MT1H	Epithelial	Markers
Ent. Prog. 1	SLC4A4	Epithelial	Markers
Ent. Prog. 1	HMGCS2	Epithelial	Markers
Ent. Prog. 1	PLCE1	Epithelial	Markers
Ent. Prog. 1	BSG	Epithelial	Markers
Ent. Prog. 1	CDKN2B-AS1	Epithelial	Markers
Ent. Prog. 2	FABP1	Epithelial	Markers
Ent. Prog. 2	PHGR1	Epithelial	Markers
Ent. Prog. 2	SLC26A3	Epithelial	Markers
Ent. Prog. 2	CEACAM7	Epithelial	Markers
Ent. Prog. 2	AQP8	Epithelial	Markers
Ent. Prog. 2	CA1	Epithelial	Markers
Ent. Prog. 2	GUCA2A	Epithelial	Markers
Ent. Prog. 2	MS4A12	Epithelial	Markers
Ent. Prog. 2	KRT19	Epithelial	Markers
Ent. Prog. 2	CA2	Epithelial	Markers
Ent. Prog. 2	FXYD3	Epithelial	Markers
Ent. Prog. 2	KRT20	Epithelial	Markers
Ent. Prog. 2	SELENOP	Epithelial	Markers
Ent. Prog. 2	TMEM54	Epithelial	Markers
Ent. Prog. 2	LGALS3	Epithelial	Markers
